ID	Reference Type	Year	Author	Title	Journal Title	ISBN/ISSN	DOI	URL	Abstract	Volume	Issue	Pages	Keywords	Country	State	LatDD	LonDD	Livestock type	"If other, please specify"	Agroforestry type	"If other, please specify"	Comparator	"If other, please specify"	Productivity measure	"If other, please specify"	Effect on productivity	GHGEs/Carbon	"If multiple or other, please specify"	Effect on carbon/GHG measure	Water quantity	Water quality	Air quality	Soil erosion	Economics
Yates2000_36	Journal Article	2000	"Yates, C. J.; Norton, D. A.; Hobbs, R. J."	"Grazing effects on plant cover, soil and microclimate in fragmented woodlands in south-western Australia: implications for restoration"	Austral Ecology	1442-9985	10.1111/j.1442-9993.2000.tb00005.x	<Go to ISI>://WOS:000087255200005	"This study investigated the impacts of livestock grazing on native plant species cover, litter cover, soil surface condition, surface soil physical and chemical properties, surface soil hydrology, and near ground and soil microclimate in remnant Eucalyptus salmonophloia F. Muell woodlands. Vegetation and soil surveys were undertaken in three woodlands with a history of regular grazing and in three woodlands with a history of little or no grazing. Livestock grazing was associated with a decline in native perennial cover and an increase in exotic annual cover, reduced litter cover, reduced soil cryptogam cover, loss of surface soil microtopography, increased erosion, changes in the concentrations of soil nutrients, degradation of surface soil structure, reduced soil water infiltration rates and changes in near ground and soil microclimate. The results suggest that livestock grazing changes woodland conditions and disrupts the resource regulatory processes that maintain the natural biological array in E. salmonophloia woodlands. Consequently the conditions and resources in many remnant woodlands may be above or below critical thresholds for many species. The implications of these findings for restoration of plant species diversity and community structure are discussed. Simply removing livestock from degraded woodlands is unlikely to result in the restoration of plant species diversity and community structure. Restoration will require strategies that capture resources, increase their retention and improve microclimate."	25	1			Australia		-25.274398	133.775136	Sheep		Forest grazing		Forest without grazing					Soil organic carbon		Negative	Negative			Negative	
Woods1982_40	Journal Article	1982	"Woods, R. F.; Betters, D. R.; Mogren, E. W."	Understory herbage production as a function of Rocky Mountain aspen stand density	Journal of Range Management	0022-409X	http://dx.doi.org/10.2307/3898323		"20 sites in NW Colorado similar in other respects but with varying Populus tremuloides overstorey cover in the range 1.8-18.9 m2/ha produced 0.56-2.27 t herbage DM/ha. Av. production was 1661 kg DM/ha on sites with <10.8 m2 cover/ha and 1.10 t DM/ha on the remainder. Variations in production were markedly higher with low than with high levels of cover and in general herbage production was negatively correlated with canopy cover (r2 = 0.61). ADDITIONAL ABSTRACT: Herbage samples were collected in Aug. from 20 sites in NW Colorado with pure aspen (Populus tremuloides) overstories (b.a. 1.8-18.9 msuperscript 2/ha). Production ranged from 558 to 2273 kg/ha, and declined as overstorey b.a. increased. Regression analysis indicated that a negative exponential model was the most appropriate (coefficient of determination 0.61)."	35	3		broadleaves; ecology; grasslands; Grazing; management; plant communities; poplars; trees; woody plants	USA	Colorado	38.9972	Ê-105.5478	Pasture without livestock		Forest grazing		Other	Observational study of naturally different tree densities	Understory/pasture production		Decrease with increased tree density/cover/proximity								
Wocheslander2016_47	Journal Article	2016	"Wocheslander, R.; Harper, R. J.; Sochacki, S. R.; Ward, P. R.; Revell, C."	Tagasaste (Cytisus proliferus Link.) reforestation as an option for carbon mitigation in dryland farming systems	Ecological Engineering	0925-8574	10.1016/j.ecoleng.2016.10.039	<Go to ISI>://WOS:000388580200064	"The Agriculture, Forestry and Other Land Use Sector (AFOLU) plays a major role in national and international strategies to manage increasing global greenhouse gas emissions. This study investigated the option of increasing carbon storage in biomass and poorly productive soils in dryland agricultural systems, while avoiding competition with food production, using tagasaste (Cytisus proliferus Link.), a woody N-fixing perennial species. Perennial plants often have deeper and more extensive root systems than annual plants, and therefore may increase soil organic carbon (SOC) stocks deeper than the IPCC standard sampling depth of 0.3m. Above- and below-ground biomass carbon and SOC to a depth of 2 m were measured on a 22-yr-old replicated field experiment in Western Australia (mean annual rainfall, 498 mm yr(-1)) comparing unmanaged plantations of tagasaste with conventional annual crop and pasture rotations. Carbon sequestration was 2.5 Mg Cha(-1) yr(-1) over the 22-yr lifespan for the tagasaste treatments, with a change of 0.9 Mg Cha(-1) yr(-1) in SOC and 1.6 Mg Cha(-1) yr(-1) in biomass. Tagasaste plots contained significantly larger SOC stocks compared with control plots for soil to 0.9 m, however beyond this depth, treatment differences were not significant. It is recommended that soil sampling be extended to depths of 1 m under such perennial systems with no benefit from sampling to depths deeper than this. In contrast to its current use as a fodder supplement for livestock, this study clearly demonstrates the potential of tagasaste for carbon mitigation within dryland farming systems, especially on soils marginal for conventional agriculture. Crown Copyright (C) 2016 Published by Elsevier B.V. All rights reserved."	97				Australia		-25.274398	133.775136	Sheep		Silvopasture		Pasture without trees					Total soil carbon		Positive					
Wilson2013_64	Journal Article	2013	"Wilson, Brian R.; Lonergan, Vanessa E."	Land-use and historical management effects on soil organic carbon in grazing systems on the Northern Tablelands of New South Wales	Soil Research	1838-675X	10.1071/sr12376	<Go to ISI>://WOS:000328733100009	"We examined soil organic carbon (SOC) concentration (mgg(-1)) and total organic carbon (TOC) stock (Mgha(-1) to 30cm soil depth) in three pasture systems in northern New South Wales: improved pasture, native pasture, and lightly wooded pasture, at two sampling times (2009 and 2011). No significant difference was found in SOC or TOC between sample times, suggesting that under the conditions we examined, neither 2 years nor an intervening significant rainfall event was sufficient to change the quantity or our capacity to detect SOC, and neither represented a barrier to soil carbon accounting. Low fertility, lightly wooded pastures had a slightly but significantly lower SOC concentration, particularly in the surface soil layers. However, no significant differences in TOC were detected between the three pasture systems studied, and from a carbon estimation perspective, they represent one, single dataset. A wide range in TOC values existed within the dataset that could not be explained by environmental factors. The TOC was weakly but significantly correlated with soil nitrogen and phosphorus, but a more significant pattern seemed to be the association of high TOC with proportionally larger subsoil (0.1-0.3m) organic carbon storage. This we attribute to historical, long-term rather than contemporary management. Of the SOC fractions, particulate organic carbon (POC) dominated in the surface layers but diminished with depth, whereas the proportion of humic carbon (HUM) and resistant organic carbon (ROC) increased with soil depth. The POC did not differ between the pasture systems but native pasture had larger quantities of HUM and ROC, particularly in the surface soil layers, suggesting that this pasture system tends to accumulate organic carbon in more resistant forms, presumably because of litter input quality and historical management."	51	07-Aug			Australia	New South Wales	-32	147	Unclear		Wood pasture		Pasture without trees					Soil organic carbon		Negative					
Wilson2007_65	Journal Article	2007	"Wilson, Brian R.; Growns, Ivor; Lemon, John"	"Scattered native trees and soil patterns in grazing land on the Northern Tablelands of New South Wales, Australia"	Australian Journal of Soil Research	Apr-73	10.1071/sr07019	<Go to ISI>://WOS:000246571100005	"Over large areas of south-eastern Australia, the original cover of native woodland has been extensively cleared or modi. ed, and what remains is often characterised by scattered trees beneath which the ground-storey vegetation is largely grazed or otherwise managed. This study investigated the influence of scattered Blakely's red gum (Eucalyptus blakelyi) trees on both near-surface and deeper soil layers in temperate grazed pastures on the Northern Tablelands of New South Wales, Australia. A significant canopy effect was observed with elevated soil pH, carbon, and nutrient status inside the tree canopy indicating soil enrichment in a zone around the tree. This effect, however, was largely restricted to the surface (0-0.20 m) soil layers. Chloride concentrations were elevated near to trees but only in the deeper soil layers, suggesting that a modi. ed water use and deep drainage mechanism occurred near the trees. Close to the tree, however, a significant acidification was observed between 0.40-0.60 m depth in the soil, without any obvious depletion in other soil element concentrations. It is concluded that this acidi. cation provides strong evidence in support of a 'biological pumping' mechanism that has been proposed elsewhere. Key questions remain as to the management implications of these results, whether the subsurface acidi. cation that was observed is common among native Australian trees, if it might be persistent through time, and if this might be a soil issue that requires management."	45	3			Australia	New South Wales	-32	147	Unclear		Wood pasture		Pasture without trees					Soil organic carbon		Positive					
Wilson2002_66	Journal Article	2002	"Wilson, Brian"	Influence of scattered paddock trees on surface soil properties: A study of the Northern Tablelands of NSW	Ecological Management & Restoration	1442-7001	10.1046/j.1442-8903.2002.00115.x	<Go to ISI>://BCI:BCI200300437719	"Surface soil conditions were assessed under three tree species on a property near Armidale on the Northern Tablelands of NSW. In both a stocked and adjacent destocked paddock, five trees each of three eucalypt species: Eucalyptus melliodora, Eucalyptus blakelyi and Eucalyptus nova-anglica, were selected. Soil samples were collected (depth 0-10 cm) along transects 20 m in length running from beneath the tree canopy progressively outwards into the open paddock. Six additional transects were also sampled outside the influence of the trees. Soil properties at a distance from the trees differed little between the stocked and destocked paddock with only a slight acidification in the stocked paddock. However, soil properties around the scattered trees showed considerable variation between stocked and destocked equivalents and most notably in a systematic pattern with distance from the trees themselves. For example, bulk density increased significantly, whereas soil pH, carbon, nitrogen and extractable phosphorus contents all decreased significantly with distance from the trees. However, stocking and camping had modified some of these soil properties. In the stocked paddock, the systematic change in nitrogen and phosphorus with distance from the trees was less clear and the degree of dispersion of the data was largest at the most heavily camped site. In this paddock, bulk density was also generally higher whereas pH, carbon and nitrogen contents were lower compared with the destocked equivalent. Extractable phosphorus content was also higher around the trees in the stocked paddock especially where camping activity was most intense. It is concluded that, although animal camping can modify their effects, scattered trees have a beneficial effect on soil properties and in this respect they have value in the grazing system from a soil conservation perspective."	3	3			Australia	New South Wales	-32	147	Unclear		Wood pasture		Other	Wood pasture without grazing				Soil organic carbon		Mixed results (negative and no effect)					
Wilson1988_69	Journal Article	1988	"Wilson, A. D.; Tongway, D. J.; Tupper, G. J."	Factors contributing to differences in forage yield in the semi-arid woodlands	Australian Rangeland Journal	0313-4555			"A series of experimental sites, which were all on the same land unit but which differed in present condition, were established in the semiarid woodlands near Cobar, New South Wales. The forage yield on these plots was measured quarterly over a 2-year period. Associated measurements were made of species composition, forage quality, shrub and tree cover, area of eroded surface and soil fertility (available P, organic C, organic N and available N). Mean forage yield varied from 34 to 237 kg/ha. A major proportion of this variation was explained by total shrub and tree cover, organic N and organic C in the surface soil. Differences in N content were considered to have arisen by differential erosion, but this was more accurately characterized by laboratory measures than by field observations of the extent of soil erosion. Some differences were recorded in the composition of the herbaceous layer between plots, including a dominance of perennial grasses such as Danthonia caespitosa and Enteropogon acicularis on plots that had been excluded from grazing. However, nearly all species were edible so that composition differences were not a major contributor to variation in digestible forage yield. Perennial forbs (e.g. Sclerolaena diacantha) had the highest digestibility and biennial grasses (e.g. Stipa variabilis) the lowest. Total shrub and tree cover and the extent and severity of erosion are recommended as the most useful variables for monitoring changes in pastoral productivity of the semiarid woodlands."	10	1		agroforestry; estimation; forage; forests; Grasslands; semiarid zones; Silvopastoral systems; techniques; woodland grasslands; yields	Australia	New South Wales	-31.48	145.23	Unclear		Wood pasture		Pasture without trees		Understory/pasture production		Decrease with increased tree density/cover/proximity								
Willett2012_77	Journal Article	2012	"Willett, C. D.; Lerch, R. N.; Schultz, R. C.; Berges, S. A.; Peacher, R. D.; Isenhart, T. M."	"Streambank erosion in two watersheds of the Central Claypan Region of Missouri, United States"	Journal of Soil and Water Conservation	0022-4561	10.2489/jswc.67.4.249	<Go to ISI>://WOS:000306450900006	"This study was undertaken to assess the importance of streambank erosion to the total in-stream sediment of two agricultural watersheds within the Central Claypan Areas. The objective of this research was to determine the effect of stream order, adjacent land use, and season on streambank erosion rates. Thirty-four study sites were established in 2007 and 2008. within Crooked and Otter Creek watersheds, two claypan watersheds located in northeastern Missouri. At each site, field assessments of severely to very severely eroding bank length were determined along 300 to 400 m (984 to 1,312 ft) stream reaches. A factorial experimental design was implemented with four land uses (crop, forest, pasture, and riparian forest), three seasons, and three stream orders (1st, 2nd, and 3rd). Each treatment was replicated three times for each stream order, except for the cropped 3rd order treatment as only one suitable treatment site could be found. Streambank erosion was measured using erosion pins, which were installed in randomly assigned plots that included at least 20% of the eroded bank length within each site. The effect of different seasons was assessed by measuring the length of the exposed pins three times per year (March, July, and November). The bulk density and carbon and nitrogen content of bank material were also determined. Sediment loss rates showed that season and the three-way interaction between season, land use, and stream order were highly significant.. Erosion rates were consistently higher in the winter months than spring/summer and fall seasons; however, the significant three-way. interaction precluded a simple interpretation of the seasonal effect. Soil nutrient concentration data showed that forest sites had significantly lower C and N concentrations than other land uses. At the watershed scale, bank Sediment accounted for 79% to 96% of the total in-stream sediment and 21% to 24% of the total N exported from the study area. These results indicate that streambanks are the dominant source of sediment and a significant source of N in these streams. Therefore, improved management of riparian areas to decrease streambank erosion would result in significant water quality improvement in streams of the Central Claypan Areas in northeastern Missouri."	67	4			USA	Missouri	38.3566	Ê-92.458	Unclear		Riparian strip		Pasture without trees											No effect	
Welsch2016_95	Journal Article	2016	"Welsch, Johannes; Hale, Roddy J.; Buckley, Hannah L.; Case, Bradley S."	Quantification and comparison of shelterbelt carbon stocks within and between an organic mixed-cropping farm and a conventional dairy farm	New Zealand Natural Sciences	0113-7492		<Go to ISI>://BCI:BCI201800569301	"Although woody ecosystems provide a key carbon sink to compensate for current and future greenhouse gas emissions, the potential utility of such sinks within agroecosystems has not yet been fully investigated. We quantified shelterbelt carbon variability, within above- and below-ground pools, for two contrasting farms: a conventional dairy farm and an organic mixed-cropping farm. Shelterbelts comprised deciduous, evergreen and mixed-native species occurring on silt loams, as well as adjacent paddock soils for comparison. Considering all above- and below-ground components, woody shelterbelts contained up to fifteen times more carbon (>600 t C ha(-1)) than sampled paddock soils (c. 45 t C ha(-1)). Carbon quantities within organic farm shelterbelt soils were 2.5 times higher than dairy farm soils, suggesting a potential land use effect. Soil carbon comprised about 10 % of total ecosystem carbon within shelterbelts. This study indicates that farm shelterbelts can serve a role as relevant carbon sinks within New Zealand agroecosystems."	41				New Zealand	Canterbury	-43.64	172.46	Cattle		Shelterbelt/Windbreak		Pasture without trees					Multiple	Aboveground carbon; Belowground carbon	Positive					
Welsch2019_96	Journal Article	2019	"Welsch, J.; Songling, C.; Buckley, H. L.; Lehto, N. J.; Jones, E. E.; Case, B. S."	How many samples? Soil variability affects confidence in the use of common agroecosystem soil indicators	Ecological Indicators	1470160X (ISSN)	10.1016/j.ecolind.2019.02.065	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062374982&doi=10.1016%2fj.ecolind.2019.02.065&partnerID=40&md5=ede2223b83ca9ae393247b264d28c7a3	"There is a need for accurate and easily-measured indicators suitable for characterising and monitoring agroecosystem multi-functionality. This is particularly true in intensively-farmed landscapes where it is of interest to quantify the role of small, woody vegetation features in providing ecosystem services such as carbon sequestration. However, soil variability introduced by natural and management processes can interact with sampling designs to result in inappropriate sampling intensities and high levels of uncertainty in measured indicators. This can have consequences for upscaling of ecosystem quantities and decision making. Here, we present results from a pilot study aimed at quantifying and understanding variation in ten common indicators of soil condition and function, within shelterbelt and adjacent field soils, at four dryland sheep farms in Canterbury, New Zealand. Our results demonstrate a high level of spatially-structured soil variability, driven by (1) the effects of woody vegetation on shelterbelt soils relative to field soils, (2) differences in underlying soil types among sites, and (3) possible effects of grazing animals within fields. This soil variability had clear knock-on impacts for appropriate sampling effort, depending on the soil indicator in question, the original soil sampling density, and whether the aim was to estimate population mean values or to detect differences among sites with confidence. On the whole, confidence in soil indicator estimates was highest for soil condition indicators (pH, soil moisture, bulk density), variable for carbon quantities, depending on the measure used, and lowest for soil biological process indicators (tea bag index decomposition rate, bait lamina probe micro-invertebrate activity, and dehydrogenase enzyme activity); estimation confidence was also mostly lower for shelterbelt soils due to the effect of woody roots and inputs on soil variability. Based on our results, we present indicative sample size requirements to estimate population means for these different soil indicators. Ultimately, we advocate for the use of pilot studies, such as the one presented here, to facilitate understanding of variability in soil function indicators within different agroecosystems, and how this variability is partitioned spatially within and among vegetated features. Â© 2019 Elsevier Ltd"	102			Agroecosystem; Carbon; Estimation; Multi-functionality; Power analysis; Sampling intensity; Scaling up; Soil indicator; Spatial variation; Woody vegetation; Decision making; Enzyme activity; Forestry; Soil moisture; Vegetation; Agro ecosystems; Multifunctionality; Scaling-up; Spatial variations; Ecosystems; agricultural ecosystem; agricultural soil; carbon sequestration; decomposition; ecosystem service; environmental indicator; environmental monitoring; population estimation; sampling; shelterbelt; soil carbon; uncertainty analysis; upscaling; Canterbury [South Island]; New Zealand; South Island; Animalia; Invertebrata; Ovis aries	New Zealand	Canterbury	-33.9126	151.118	Sheep		Shelterbelt/Windbreak		Pasture without trees					Belowground carbon (plant roots)		No effect					
